unique_id,ds,LSTM,NBEATS,NHITS,PatchTST,TimeMixer,TimesNet,Informer,TFT
USA/CA/CA_4,2016-04-05,2350.5195,2454.8018,2461.662,2461.8672,2422.0735,2473.3147,2410.5688,2430.5388
USA/CA/CA_4,2016-04-06,2341.091,2411.6658,2405.3872,2453.6873,2413.3792,2395.345,2344.2642,2408.0242
USA/CA/CA_4,2016-04-07,2363.5845,2364.8865,2390.8958,2444.6008,2386.582,2361.327,2324.423,2411.786
USA/CA/CA_4,2016-04-08,2567.7883,2471.6985,2541.102,2570.7673,2509.0508,2441.2683,2472.7844,2526.2976
USA/CA/CA_4,2016-04-09,2977.907,2860.1433,2933.2654,2944.1975,2894.878,2872.9116,2869.4382,2850.7495
USA/CA/CA_4,2016-04-10,2929.2344,3025.6104,3003.3594,2982.3674,2969.6306,3081.1624,3082.312,2992.0176
USA/CA/CA_4,2016-04-11,2440.3381,2660.797,2624.2957,2602.0442,2539.139,2674.833,2619.5667,2562.042
USA/CA/CA_4,2016-04-12,2304.1548,2416.3252,2434.7937,2409.972,2413.2175,2362.496,2372.4497,2375.6326
USA/CA/CA_4,2016-04-13,2277.7598,2370.536,2385.9546,2368.1812,2353.331,2293.648,2261.4124,2350.4824
USA/CA/CA_4,2016-04-14,2307.4426,2320.9023,2360.2878,2397.1953,2359.034,2257.165,2296.9143,2353.4006
USA/CA/CA_4,2016-04-15,2518.085,2438.6697,2496.6482,2522.0813,2483.1643,2419.2717,2448.5325,2475.039
USA/CA/CA_4,2016-04-16,2925.181,2845.896,2908.72,2936.4277,2826.4946,2850.0442,2820.4404,2810.308
USA/CA/CA_4,2016-04-17,2890.3308,2991.1562,2980.9011,2962.0984,2988.4404,3060.7913,3039.422,2938.7688
USA/CA/CA_4,2016-04-18,2408.7886,2636.2346,2590.8447,2612.623,2606.8855,2741.9795,2613.8633,2515.3403
USA/CA/CA_4,2016-04-19,2289.8728,2375.7305,2387.4124,2420.5234,2484.9758,2402.426,2329.34,2342.064
USA/CA/CA_4,2016-04-20,2287.4265,2354.566,2336.5513,2390.6794,2393.0583,2355.615,2268.7024,2322.0024
USA/CA/CA_4,2016-04-21,2324.5796,2313.3877,2334.7795,2457.561,2427.7512,2348.1648,2304.7183,2335.8694
USA/CA/CA_4,2016-04-22,2545.3145,2396.4927,2524.9697,2626.252,2584.4463,2461.5107,2484.3984,2476.4446
USA/CA/CA_4,2016-04-23,2954.3406,2767.9358,2928.7393,2970.723,2891.8882,2862.9746,2812.0286,2818.2927
USA/CA/CA_4,2016-04-24,2903.577,2924.8904,2978.4006,2953.5251,2929.4326,3039.085,3060.2344,2946.0955
USA/CA/CA_4/FOODS,2016-03-28,1656.6628,1660.7976,1713.4073,1720.6166,1685.36,1791.7977,1733.7998,1762.8712
USA/CA/CA_4/FOODS,2016-03-29,1585.6842,1518.7026,1570.6434,1585.2208,1552.4796,1579.4309,1579.9498,1613.4233
USA/CA/CA_4/FOODS,2016-03-30,1584.8097,1536.0996,1543.6879,1541.506,1535.0846,1524.9224,1542.8489,1586.5408
USA/CA/CA_4/FOODS,2016-03-31,1603.8472,1546.484,1545.6088,1576.3157,1602.8342,1533.2303,1577.2415,1587.5746
USA/CA/CA_4/FOODS,2016-04-01,1741.6385,1677.0996,1699.9955,1689.3535,1680.8756,1652.3436,1619.8174,1667.1526
USA/CA/CA_4/FOODS,2016-04-02,2027.0576,1942.8915,1961.825,1968.1924,1929.6399,1970.15,1831.8591,1896.776
USA/CA/CA_4/FOODS,2016-04-03,2013.2379,2039.3232,2047.4551,2027.7067,2071.4226,2058.4119,2012.3108,2033.6024
USA/CA/CA_4/FOODS,2016-04-04,1683.6823,1769.7782,1790.6398,1777.5779,1721.4963,1879.383,1887.2584,1780.7501
USA/CA/CA_4/FOODS,2016-04-05,1591.0028,1608.3551,1612.7949,1592.4352,1586.7721,1613.3518,1596.4221,1617.3013
USA/CA/CA_4/FOODS,2016-04-06,1581.4613,1573.3157,1587.5294,1596.1285,1589.391,1562.7854,1518.2858,1589.1691
USA/CA/CA_4/FOODS,2016-04-07,1592.1719,1552.1218,1581.2306,1597.7181,1585.6807,1562.5553,1506.3989,1582.5276
USA/CA/CA_4/FOODS,2016-04-08,1723.484,1648.2789,1687.7537,1696.7842,1669.1797,1614.8445,1608.0406,1643.8369
USA/CA/CA_4/FOODS,2016-04-09,1997.2865,1903.3102,1953.6055,1946.6619,1922.4,1920.8053,1836.7604,1858.0857
USA/CA/CA_4/FOODS,2016-04-10,1978.2944,2017.3229,2038.5487,1993.7125,1990.1592,2043.9276,2058.7607,1997.7914
USA/CA/CA_4/FOODS,2016-04-11,1644.5255,1779.3561,1764.2655,1748.2388,1690.5634,1835.9164,1768.9248,1712.8442
USA/CA/CA_4/FOODS,2016-04-12,1546.3192,1596.5662,1607.8588,1592.0892,1596.6968,1579.0175,1537.6594,1548.8751
USA/CA/CA_4/FOODS,2016-04-13,1528.1875,1555.7443,1571.6713,1538.7583,1538.0037,1507.7582,1455.542,1524.1377
USA/CA/CA_4/FOODS,2016-04-14,1540.8466,1537.8846,1564.1023,1559.266,1556.1578,1491.2354,1476.9921,1524.5664
USA/CA/CA_4/FOODS,2016-04-15,1673.3345,1606.6952,1652.2596,1647.2904,1663.7772,1617.9535,1578.3287,1595.5375
USA/CA/CA_4/FOODS,2016-04-16,1945.1155,1876.576,1928.4658,1933.672,1866.931,1890.5546,1820.509,1821.812
USA/CA/CA_4/FOODS,2016-04-17,1931.6758,1996.693,2017.2305,1976.2561,1990.7692,2025.3573,2007.8754,1955.822
USA/CA/CA_4/FOODS,2016-04-18,1606.634,1753.4945,1730.2723,1737.5137,1739.5454,1862.7277,1749.5491,1668.2579
USA/CA/CA_4/FOODS,2016-04-19,1522.6498,1572.5287,1569.8638,1573.905,1633.9193,1581.6824,1515.8931,1515.0403
USA/CA/CA_4/FOODS,2016-04-20,1521.6354,1546.8022,1538.7263,1543.245,1565.4753,1526.0698,1457.5952,1497.9052
USA/CA/CA_4/FOODS,2016-04-21,1543.2631,1515.0372,1550.3053,1574.5146,1602.6295,1539.3837,1480.2866,1509.2136
USA/CA/CA_4/FOODS,2016-04-22,1687.0455,1576.1066,1671.5619,1701.7266,1718.2426,1623.8508,1604.3861,1599.7794
USA/CA/CA_4/FOODS,2016-04-23,1969.1128,1827.8885,1953.8118,1970.9711,1908.7882,1899.5605,1833.2693,1839.5201
USA/CA/CA_4/FOODS,2016-04-24,1953.9911,1935.1945,2020.9572,1971.5736,1960.6937,2003.2136,2027.9166,1971.3805
USA/CA/CA_4/FOODS/FOODS_1,2016-03-28,233.66121,224.37497,216.17531,219.14824,225.51811,223.87474,219.93582,235.17464
USA/CA/CA_4/FOODS/FOODS_1,2016-03-29,234.25037,222.31741,216.78874,226.95383,226.41469,221.97325,218.89955,229.70947
USA/CA/CA_4/FOODS/FOODS_1,2016-03-30,240.42268,223.68468,217.56026,223.99255,231.74883,219.4855,222.56047,228.21025
USA/CA/CA_4/FOODS/FOODS_1,2016-03-31,260.1839,237.32872,232.11209,239.10535,243.16019,242.98515,241.73676,231.89537
USA/CA/CA_4/FOODS/FOODS_1,2016-04-01,291.1822,267.30707,258.24515,284.32147,256.88513,270.39304,260.08557,254.96915
USA/CA/CA_4/FOODS/FOODS_1,2016-04-02,285.9816,268.1111,264.86932,304.35672,262.02747,275.60135,293.14548,282.83838
USA/CA/CA_4/FOODS/FOODS_1,2016-04-03,247.6308,227.28914,230.65512,264.86234,249.46379,235.94554,259.0555,258.53503
USA/CA/CA_4/FOODS/FOODS_1,2016-04-04,229.45486,221.01053,211.59927,235.85411,219.46773,218.85513,239.56886,227.42908
USA/CA/CA_4/FOODS/FOODS_1,2016-04-05,227.8089,213.00119,208.64967,227.60458,223.38873,217.22714,227.58362,221.13583
USA/CA/CA_4/FOODS/FOODS_1,2016-04-06,233.16153,218.4135,213.87643,230.13283,224.69412,230.44595,223.78064,220.41653
USA/CA/CA_4/FOODS/FOODS_1,2016-04-07,250.45769,236.0595,226.68135,234.33603,236.10458,243.08542,225.1741,222.80943
USA/CA/CA_4/FOODS/FOODS_1,2016-04-08,281.3426,262.39,260.87997,273.44223,251.50056,262.26245,263.87723,246.37875
USA/CA/CA_4/FOODS/FOODS_1,2016-04-09,271.60336,261.24338,269.7965,286.24005,256.5768,274.25052,292.38803,272.36597
USA/CA/CA_4/FOODS/FOODS_1,2016-04-10,231.94308,230.39015,233.21849,254.25328,243.35982,235.67274,265.6443,248.0671
USA/CA/CA_4/FOODS/FOODS_1,2016-04-11,218.77888,216.82715,216.87451,215.24663,217.33595,215.78284,227.16606,218.21043
USA/CA/CA_4/FOODS/FOODS_1,2016-04-12,215.44997,211.93295,215.32791,214.63725,225.92259,216.97194,210.03398,213.89308
USA/CA/CA_4/FOODS/FOODS_1,2016-04-13,221.90128,219.37712,221.0078,214.1835,219.18828,220.59215,206.66539,214.4809
USA/CA/CA_4/FOODS/FOODS_1,2016-04-14,240.03333,238.24408,237.57837,221.84984,244.72978,236.02885,217.20177,218.87985
USA/CA/CA_4/FOODS/FOODS_1,2016-04-15,268.17548,259.27332,269.15414,264.91327,260.60834,271.36624,246.39465,245.57974
USA/CA/CA_4/FOODS/FOODS_1,2016-04-16,263.06772,256.7075,274.2153,279.71228,262.70334,279.64307,279.44098,271.97852
USA/CA/CA_4/FOODS/FOODS_1,2016-04-17,226.2054,228.52405,236.19963,239.99062,247.33934,237.25325,249.64334,245.05466
USA/CA/CA_4/FOODS/FOODS_1,2016-04-18,211.09708,212.2594,218.88019,209.24896,232.46951,226.30281,216.3439,213.92635
USA/CA/CA_4/FOODS/FOODS_1,2016-04-19,213.73499,214.42743,217.20639,198.38226,226.28703,222.73497,203.68645,208.46918
USA/CA/CA_4/FOODS/FOODS_1,2016-04-20,221.79121,220.4623,222.9175,213.44817,236.18167,227.33147,203.24998,209.71507
USA/CA/CA_4/FOODS/FOODS_1,2016-04-21,243.43315,240.30109,235.99478,226.49248,251.9003,242.96451,215.81474,216.25098
USA/CA/CA_4/FOODS/FOODS_1,2016-04-22,275.83044,266.8585,265.1787,264.2001,272.95685,272.41995,244.38263,245.51775
USA/CA/CA_4/FOODS/FOODS_1,2016-04-23,272.51587,268.5206,273.12827,287.1666,264.7806,275.0426,282.69232,273.03604
USA/CA/CA_4/FOODS/FOODS_1,2016-04-24,238.11777,232.84865,239.46063,250.47781,240.70737,242.81079,258.0539,246.92937
USA/CA/CA_4/FOODS/FOODS_2,2016-03-28,338.22028,346.43594,356.72766,345.27524,341.68585,341.66925,359.1759,373.1746
USA/CA/CA_4/FOODS/FOODS_2,2016-03-29,303.4081,305.8943,319.02563,303.96597,295.22537,304.66617,308.68832,318.38785
USA/CA/CA_4/FOODS/FOODS_2,2016-03-30,301.43527,311.79117,310.4102,291.7465,293.66833,296.69025,296.12985,306.13208
USA/CA/CA_4/FOODS/FOODS_2,2016-03-31,303.8224,317.3878,314.4125,299.7644,323.93265,299.47873,305.644,311.49704
USA/CA/CA_4/FOODS/FOODS_2,2016-04-01,322.6279,331.17813,340.22864,317.66507,330.39337,317.97406,327.749,326.16956
USA/CA/CA_4/FOODS/FOODS_2,2016-04-02,372.59485,404.6879,407.2495,386.6631,396.78534,395.47614,381.35294,377.2963
USA/CA/CA_4/FOODS/FOODS_2,2016-04-03,401.4883,452.4306,455.07925,427.00552,464.76752,463.34836,443.87448,433.25433
USA/CA/CA_4/FOODS/FOODS_2,2016-04-04,351.66342,406.0388,405.34012,385.72256,401.47125,419.156,413.50812,410.35126
USA/CA/CA_4/FOODS/FOODS_2,2016-04-05,310.6727,352.59213,355.2424,329.51694,341.6113,347.6573,343.0369,347.6147
USA/CA/CA_4/FOODS/FOODS_2,2016-04-06,310.5393,336.53662,343.1983,325.2396,340.8877,329.88947,316.85178,335.89243
USA/CA/CA_4/FOODS/FOODS_2,2016-04-07,310.32498,322.5902,338.63864,322.0689,328.56625,319.35242,310.70856,335.46902
USA/CA/CA_4/FOODS/FOODS_2,2016-04-08,325.40726,337.9563,348.9848,341.91837,347.77142,322.73764,331.62823,339.67987
USA/CA/CA_4/FOODS/FOODS_2,2016-04-09,375.41928,403.243,407.4612,391.3915,400.25415,384.76587,387.9022,380.86124
USA/CA/CA_4/FOODS/FOODS_2,2016-04-10,404.52036,452.7629,448.74997,422.22665,441.06613,453.6386,447.4263,437.1377
USA/CA/CA_4/FOODS/FOODS_2,2016-04-11,353.08185,410.94052,399.0667,376.19635,388.51218,412.09772,396.21622,412.49707
USA/CA/CA_4/FOODS/FOODS_2,2016-04-12,314.35153,347.62143,347.2339,318.58072,334.3572,326.12747,338.0834,342.00143
USA/CA/CA_4/FOODS/FOODS_2,2016-04-13,305.22107,333.06027,331.7949,309.03134,325.55972,318.4756,304.62155,325.73776
USA/CA/CA_4/FOODS/FOODS_2,2016-04-14,304.59995,321.07184,327.9225,311.98755,324.9441,299.06378,306.31546,322.32288
USA/CA/CA_4/FOODS/FOODS_2,2016-04-15,321.1132,326.05197,337.81836,325.53018,336.4377,308.35852,326.875,323.4606
USA/CA/CA_4/FOODS/FOODS_2,2016-04-16,367.78525,396.60898,400.80106,387.00717,392.97446,371.40286,379.38568,362.27325
USA/CA/CA_4/FOODS/FOODS_2,2016-04-17,397.5976,439.291,444.4905,422.19595,447.5148,448.50134,435.3136,421.6282
USA/CA/CA_4/FOODS/FOODS_2,2016-04-18,345.93518,395.67523,386.55997,374.07452,384.97665,401.5175,387.18427,396.9577
USA/CA/CA_4/FOODS/FOODS_2,2016-04-19,305.82248,326.07227,329.0067,328.8943,343.996,318.7817,318.43427,326.6686
USA/CA/CA_4/FOODS/FOODS_2,2016-04-20,300.111,323.05072,316.01953,310.19034,309.32922,303.49884,301.1967,310.45563
USA/CA/CA_4/FOODS/FOODS_2,2016-04-21,300.50305,303.39597,313.09268,324.3387,305.91785,292.6194,304.12653,308.82748
USA/CA/CA_4/FOODS/FOODS_2,2016-04-22,318.18384,305.80392,326.40973,337.2019,328.7257,305.5539,326.2602,312.64294
USA/CA/CA_4/FOODS/FOODS_2,2016-04-23,364.53366,375.7568,390.30405,406.19318,386.67743,359.87,372.9894,351.34225
USA/CA/CA_4/FOODS/FOODS_2,2016-04-24,387.93042,427.12485,430.12894,419.7993,427.09906,430.58035,433.01874,411.55554
USA/CA/CA_4/FOODS/FOODS_3,2016-03-28,1085.7067,1096.7848,1133.3652,1149.1708,1126.6067,1217.8796,1119.1144,1155.9584
USA/CA/CA_4/FOODS/FOODS_3,2016-03-29,1032.4672,993.0022,1022.7091,1049.5011,1021.5547,1050.0045,1029.2607,1053.1643
USA/CA/CA_4/FOODS/FOODS_3,2016-03-30,1025.8497,998.1234,1005.4956,1008.08624,997.4549,996.9563,1004.0084,1037.9624
USA/CA/CA_4/FOODS/FOODS_3,2016-03-31,1037.2589,996.9634,1007.00745,1018.91504,1036.0797,1003.84357,1027.6251,1038.8586
USA/CA/CA_4/FOODS/FOODS_3,2016-04-01,1144.0416,1086.6552,1104.9923,1089.5482,1104.0729,1093.6045,1051.8749,1091.6062
USA/CA/CA_4/FOODS/FOODS_3,2016-04-02,1355.1099,1266.8195,1287.386,1288.6262,1270.8846,1295.3588,1206.5422,1248.8823
USA/CA/CA_4/FOODS/FOODS_3,2016-04-03,1330.8949,1332.6786,1354.1263,1321.776,1359.7106,1348.9673,1322.4705,1338.9061
USA/CA/CA_4/FOODS/FOODS_3,2016-04-04,1093.3578,1144.5466,1169.1989,1144.396,1108.9094,1238.6805,1209.7604,1152.8303
USA/CA/CA_4/FOODS/FOODS_3,2016-04-05,1026.8389,1021.61743,1036.6919,1011.74164,1015.01086,1039.507,1008.84924,1038.491
USA/CA/CA_4/FOODS/FOODS_3,2016-04-06,1013.30554,996.6458,1022.45825,1011.8423,1015.7047,999.2533,960.94946,1021.1701
USA/CA/CA_4/FOODS/FOODS_3,2016-04-07,1023.7022,995.0303,1024.7623,1024.1816,1021.8135,1003.8701,962.471,1019.50085
USA/CA/CA_4/FOODS/FOODS_3,2016-04-08,1124.1207,1062.0144,1096.0607,1079.4147,1077.2792,1048.4016,1039.3875,1063.6836
USA/CA/CA_4/FOODS/FOODS_3,2016-04-09,1328.7349,1239.2643,1274.8127,1266.146,1263.2922,1253.2554,1206.091,1214.35
USA/CA/CA_4/FOODS/FOODS_3,2016-04-10,1305.048,1314.0413,1342.1903,1311.966,1305.2953,1338.4608,1354.8584,1307.9315
USA/CA/CA_4/FOODS/FOODS_3,2016-04-11,1061.3407,1149.3495,1150.9121,1139.9117,1095.9146,1206.9995,1134.5035,1105.6293
USA/CA/CA_4/FOODS/FOODS_3,2016-04-12,995.0179,1023.4841,1033.5536,1027.5774,1031.9698,1030.9358,982.7597,996.90735
USA/CA/CA_4/FOODS/FOODS_3,2016-04-13,982.26385,993.8576,1008.1701,987.8749,984.3393,967.4652,922.2169,984.7249
USA/CA/CA_4/FOODS/FOODS_3,2016-04-14,993.7376,976.6025,1005.1508,1000.7332,990.74475,964.3934,940.32117,989.07837
USA/CA/CA_4/FOODS/FOODS_3,2016-04-15,1097.3063,1024.514,1056.7316,1051.9104,1073.7054,1062.4584,1022.21234,1041.4702
USA/CA/CA_4/FOODS/FOODS_3,2016-04-16,1301.2009,1218.2391,1244.0577,1261.7921,1210.7185,1233.2076,1205.4258,1201.6448
USA/CA/CA_4/FOODS/FOODS_3,2016-04-17,1279.7971,1297.8646,1320.3357,1293.5927,1301.4723,1329.0026,1314.924,1289.7769
USA/CA/CA_4/FOODS/FOODS_3,2016-04-18,1046.5745,1136.8644,1119.0028,1140.2322,1133.5557,1237.1292,1124.7787,1088.6
USA/CA/CA_4/FOODS/FOODS_3,2016-04-19,986.803,1019.0684,1007.9518,1019.2811,1057.8684,1034.7426,966.0698,988.75543
USA/CA/CA_4/FOODS/FOODS_3,2016-04-20,986.6236,993.9201,989.9223,988.0109,1009.2231,988.6797,925.646,983.03406
USA/CA/CA_4/FOODS/FOODS_3,2016-04-21,1001.76996,977.39417,1006.515,1009.6569,1047.4287,1011.6215,944.04016,995.7451
USA/CA/CA_4/FOODS/FOODS_3,2016-04-22,1114.9071,1022.8507,1085.6643,1098.145,1126.4667,1069.5563,1039.3472,1061.827
USA/CA/CA_4/FOODS/FOODS_3,2016-04-23,1326.4716,1201.4312,1279.9011,1277.3396,1257.8651,1241.6273,1207.2623,1229.9199
USA/CA/CA_4/FOODS/FOODS_3,2016-04-24,1307.5247,1271.3013,1338.9471,1295.2325,1295.9391,1313.063,1332.9814,1319.5802
USA/CA/CA_4/HOBBIES,2016-03-28,303.76624,326.17868,355.0561,325.57257,336.89655,340.09045,351.86615,338.74445
USA/CA/CA_4/HOBBIES,2016-03-29,299.16953,347.64792,366.30527,318.39987,340.76498,347.52106,351.85406,332.97934
USA/CA/CA_4/HOBBIES,2016-03-30,302.42307,355.6635,361.20425,343.13657,357.0172,341.64722,353.23416,338.04752
USA/CA/CA_4/HOBBIES,2016-03-31,319.59592,363.8934,365.2018,349.89005,366.32123,340.61612,361.78418,347.7423
USA/CA/CA_4/HOBBIES,2016-04-01,363.79156,397.31238,387.8111,382.01224,382.526,371.7922,381.3518,369.3517
USA/CA/CA_4/HOBBIES,2016-04-02,400.88107,417.50955,421.9246,411.79242,421.75964,428.26126,404.87695,407.30756
USA/CA/CA_4/HOBBIES,2016-04-03,362.8845,416.5758,404.64194,401.83228,418.93143,404.8114,407.82346,415.4201
USA/CA/CA_4/HOBBIES,2016-04-04,316.63147,376.1943,380.94562,341.38452,381.26077,375.82922,380.35712,377.2311
USA/CA/CA_4/HOBBIES,2016-04-05,303.9268,358.72363,361.04025,315.11026,362.82462,357.73392,368.0605,359.02048
USA/CA/CA_4/HOBBIES,2016-04-06,305.13843,330.07715,346.44778,325.63013,349.23196,348.27194,364.08426,359.28885
USA/CA/CA_4/HOBBIES,2016-04-07,318.4564,332.4892,351.58972,350.89862,342.73544,331.03345,365.95087,361.6569
USA/CA/CA_4/HOBBIES,2016-04-08,361.6159,336.4503,360.0764,351.78397,348.3048,344.90262,376.72116,373.1801
USA/CA/CA_4/HOBBIES,2016-04-09,397.22028,359.57834,392.61838,383.11765,386.20703,378.88513,399.91394,406.65253
USA/CA/CA_4/HOBBIES,2016-04-10,359.13623,362.424,376.8266,375.171,364.57474,378.9198,397.10837,415.42548
USA/CA/CA_4/HOBBIES,2016-04-11,317.43378,341.55173,350.56744,342.0419,350.7985,343.00995,369.598,379.04938
USA/CA/CA_4/HOBBIES,2016-04-12,304.3762,340.23367,349.7152,312.87558,345.96857,340.09546,352.58203,359.5363
USA/CA/CA_4/HOBBIES,2016-04-13,299.14447,342.5844,343.64166,346.1695,351.56787,331.8623,348.61633,356.62262
USA/CA/CA_4/HOBBIES,2016-04-14,317.0485,331.1114,337.43106,350.3578,341.75342,318.64993,359.3809,357.22775
USA/CA/CA_4/HOBBIES,2016-04-15,359.97974,340.7977,350.65637,349.78146,332.37167,336.73538,376.1594,366.383
USA/CA/CA_4/HOBBIES,2016-04-16,396.76126,383.0581,393.31235,387.73904,381.18225,370.75732,403.37573,396.89224
USA/CA/CA_4/HOBBIES,2016-04-17,359.92328,381.68076,378.5002,368.72992,385.76437,371.28143,393.35684,407.4068
USA/CA/CA_4/HOBBIES,2016-04-18,317.37555,354.6208,356.2663,330.23935,362.0975,349.8854,372.0572,374.6398
USA/CA/CA_4/HOBBIES,2016-04-19,307.36334,344.50293,350.28464,323.1943,373.04382,348.38046,352.80573,354.14624
USA/CA/CA_4/HOBBIES,2016-04-20,305.72437,329.72665,338.99756,324.32373,346.17215,345.5853,348.81677,350.744
USA/CA/CA_4/HOBBIES,2016-04-21,320.60858,320.5695,328.62692,346.26425,344.96594,327.63968,358.63522,352.3797
USA/CA/CA_4/HOBBIES,2016-04-22,367.2164,341.9042,346.60532,359.26993,352.8873,351.14014,378.1051,362.4429
USA/CA/CA_4/HOBBIES,2016-04-23,397.50012,371.7747,383.2514,398.62622,392.57413,378.03754,397.92953,394.37845
USA/CA/CA_4/HOBBIES,2016-04-24,357.05798,372.79617,375.11887,371.73965,363.27325,375.68118,398.3373,408.49005
USA/CA/CA_4/HOBBIES/HOBBIES_1,2016-03-28,288.39664,307.28546,334.17416,307.53476,321.207,320.66342,334.52115,322.6902
USA/CA/CA_4/HOBBIES/HOBBIES_1,2016-03-29,284.50888,327.75787,346.00784,299.88467,323.61682,328.92426,335.24533,317.02936
USA/CA/CA_4/HOBBIES/HOBBIES_1,2016-03-30,288.0687,335.01434,341.79834,322.9722,337.87225,322.56732,335.85095,322.52173
USA/CA/CA_4/HOBBIES/HOBBIES_1,2016-03-31,305.18326,341.8582,345.43997,331.38773,348.5657,322.51016,344.75204,331.9126
USA/CA/CA_4/HOBBIES/HOBBIES_1,2016-04-01,348.9978,374.36227,367.01175,361.44852,364.76703,354.9914,363.6167,352.79517
USA/CA/CA_4/HOBBIES/HOBBIES_1,2016-04-02,384.03708,398.07462,400.94333,391.09943,402.62436,409.08102,385.84686,388.91464
USA/CA/CA_4/HOBBIES/HOBBIES_1,2016-04-03,345.54813,394.46692,382.22183,379.19748,397.52518,383.9694,386.46893,395.87817
USA/CA/CA_4/HOBBIES/HOBBIES_1,2016-04-04,301.728,351.3902,357.90402,319.5729,362.2797,356.13644,361.6448,358.90298
USA/CA/CA_4/HOBBIES/HOBBIES_1,2016-04-05,290.0318,337.68744,342.06622,297.4874,347.0627,340.23776,349.5836,341.4979
USA/CA/CA_4/HOBBIES/HOBBIES_1,2016-04-06,291.4144,310.74417,329.06912,307.69702,334.0116,329.99442,345.77548,341.93723
USA/CA/CA_4/HOBBIES/HOBBIES_1,2016-04-07,304.73346,313.10733,333.17487,334.5547,326.61182,314.68082,347.79727,344.25317
USA/CA/CA_4/HOBBIES/HOBBIES_1,2016-04-08,347.45218,318.75464,343.28992,335.01337,334.21893,329.65408,361.4631,355.1285
USA/CA/CA_4/HOBBIES/HOBBIES_1,2016-04-09,381.0159,343.86185,374.44937,366.16983,371.4857,362.06467,380.32095,386.23584
USA/CA/CA_4/HOBBIES/HOBBIES_1,2016-04-10,342.20856,344.34778,356.07272,356.9018,348.9002,359.78708,376.23932,393.83618
USA/CA/CA_4/HOBBIES/HOBBIES_1,2016-04-11,302.40857,322.34464,331.05338,323.74646,336.14822,325.55884,350.47888,359.2796
USA/CA/CA_4/HOBBIES/HOBBIES_1,2016-04-12,290.12378,320.88235,331.57004,296.04794,330.29358,321.78232,335.28265,340.7962
USA/CA/CA_4/HOBBIES/HOBBIES_1,2016-04-13,285.32428,320.53452,325.40533,328.66693,333.64267,313.1035,334.6812,338.2385
USA/CA/CA_4/HOBBIES/HOBBIES_1,2016-04-14,303.05548,310.07513,320.07013,333.37863,323.71564,301.65826,342.20065,338.99884
USA/CA/CA_4/HOBBIES/HOBBIES_1,2016-04-15,345.3971,319.5298,334.8349,334.01865,318.60144,321.09143,358.46536,347.79776
USA/CA/CA_4/HOBBIES/HOBBIES_1,2016-04-16,380.01343,363.78442,374.76556,369.6235,363.30875,355.02664,384.30505,376.00256
USA/CA/CA_4/HOBBIES/HOBBIES_1,2016-04-17,342.28336,360.17236,358.2552,351.79886,365.58484,353.12466,373.84512,385.24686
USA/CA/CA_4/HOBBIES/HOBBIES_1,2016-04-18,301.80258,333.4099,337.19672,312.1299,345.23602,332.64807,353.13718,354.92807
USA/CA/CA_4/HOBBIES/HOBBIES_1,2016-04-19,292.29337,323.65475,331.44965,306.3839,357.85425,332.00302,335.69937,335.96487
USA/CA/CA_4/HOBBIES/HOBBIES_1,2016-04-20,290.81165,309.4821,321.2107,306.8565,330.1234,327.5696,332.32187,333.0735
USA/CA/CA_4/HOBBIES/HOBBIES_1,2016-04-21,305.63434,301.8001,310.82367,328.154,329.35434,310.70175,341.66696,334.84344
USA/CA/CA_4/HOBBIES/HOBBIES_1,2016-04-22,351.63077,322.174,328.70145,341.97556,335.63138,335.16833,360.56854,344.33047
USA/CA/CA_4/HOBBIES/HOBBIES_1,2016-04-23,379.8566,351.24933,363.10385,377.7193,374.43393,361.6704,379.42963,373.3534
USA/CA/CA_4/HOBBIES/HOBBIES_1,2016-04-24,339.22382,352.22217,353.991,352.46442,344.9543,357.3468,378.4009,385.7402
USA/CA/CA_4/HOBBIES/HOBBIES_2,2016-03-28,17.41815,15.753218,15.97639,16.450123,16.730902,19.233297,16.296175,15.896753
USA/CA/CA_4/HOBBIES/HOBBIES_2,2016-03-29,15.480241,16.204813,15.450863,17.544195,17.188185,18.144375,16.518997,15.305964
USA/CA/CA_4/HOBBIES/HOBBIES_2,2016-03-30,13.883695,15.45896,16.552372,18.773582,18.95788,17.010296,15.490321,15.238352
USA/CA/CA_4/HOBBIES/HOBBIES_2,2016-03-31,13.661274,14.338492,16.928793,15.958243,18.184875,17.143387,14.427097,15.554846
USA/CA/CA_4/HOBBIES/HOBBIES_2,2016-04-01,14.023211,15.876549,16.16953,16.187235,17.581741,15.878266,15.430656,15.610245
USA/CA/CA_4/HOBBIES/HOBBIES_2,2016-04-02,15.325384,14.702208,17.098995,16.662315,18.49241,18.244825,16.545238,15.625135
USA/CA/CA_4/HOBBIES/HOBBIES_2,2016-04-03,17.29778,16.436876,19.350342,18.076015,21.15158,20.567982,18.614273,15.84999
USA/CA/CA_4/HOBBIES/HOBBIES_2,2016-04-04,17.009739,17.114756,18.420067,17.848234,19.497427,18.776705,17.537664,15.720995
USA/CA/CA_4/HOBBIES/HOBBIES_2,2016-04-05,14.638367,14.929982,15.899433,15.391417,16.04504,16.368975,16.171526,14.97766
USA/CA/CA_4/HOBBIES/HOBBIES_2,2016-04-06,12.926539,13.572264,16.131714,15.694534,15.975753,17.871538,15.166321,14.478776
